"","Plot","species","year","DOY","Date","tot_buds","tot_flowers","tot_sen","tot_F","tot_NF","plot_id","DOYs","DOYsqs"
"425","Cas2","Cassiope",2022,238,2022-08-26,0,0,204,0,204,2,1.84273996371149,3.39569057385944
"426","Cas2","Cassiope",2023,179,2023-06-28,2,0,0,0,2,2,-0.717384271756102,0.514640193363033
"427","Cas2","Cassiope",2023,187,2023-07-06,227,0,0,0,227,2,-0.370248782201174,0.137084160721452
"428","Cas2","Cassiope",2023,193,2023-07-12,180,62,0,62,180,2,-0.109897165034978,0.0120773868827252
"429","Cas2","Cassiope",2023,200,2023-07-19,8,232,17,232,25,2,0.193846388325584,0.0375764222668733
"430","Cas2","Cassiope",2023,207,2023-07-26,2,99,127,99,129,2,0.497589941686147,0.247595750067223
"431","Cas2","Cassiope",2023,214,2023-08-02,0,14,200,14,200,2,0.801333495046709,0.642135370283774
"432","Cas2","Cassiope",2023,221,2023-08-09,0,3,203,3,203,2,1.10507704840727,1.22119528291653
"433","Cas2","Cassiope",2023,229,2023-08-17,0,0,210,0,210,2,1.4522125379622,2.10892125541461
"434","Cas2","Cassiope",2023,235,2023-08-23,0,0,213,0,213,2,1.7125641551284,2.93287598543064
"435","Cas2","Cassiope",2023,242,2023-08-30,0,0,209,0,209,2,2.01630770848896,4.06549677531199
"436","Cas2","Cassiope",2024,163,2024-06-11,0,0,0,0,0,2,-1.41165525086596,1.99277054729743
"437","Cas2","Cassiope",2024,170,2024-06-18,1,0,0,0,1,2,-1.1079116975054,1.22746832946929
"438","Cas2","Cassiope",2024,178,2024-06-26,4,0,0,0,4,2,-0.760776207950468,0.578780438583494
"439","Cas2","Cassiope",2024,184,2024-07-02,161,0,0,0,161,2,-0.500424590784272,0.250424771061606
"440","Cas2","Cassiope",2024,191,2024-07-09,27,188,0,188,27,2,-0.19668103742371,0.0386834304820668
"441","Cas2","Cassiope",2024,198,2024-07-16,2,229,23,229,25,2,0.107062515936852,0.0114623823187288
"442","Cas2","Cassiope",2024,204,2024-07-22,0,45,193,45,193,2,0.367414133103049,0.134993145203865
"443","Cas2","Cassiope",2024,212,2024-07-30,0,2,226,2,226,2,0.714549622657977,0.510581163240657
"444","Cas2","Cassiope",2024,219,2024-08-06,0,0,231,0,231,2,1.01829317601854,1.03692099232592
"445","Cas2","Cassiope",2024,226,2024-08-13,2,0,217,0,219,2,1.3220367293791,1.74778111382739
"446","Cas2","Cassiope",2024,233,2024-08-20,3,0,204,0,207,2,1.62578028273966,2.64316152774506
"447","Cas2","Cassiope",2024,240,2024-08-27,2,0,212,0,214,2,1.92952383610023,3.72306223407893
"448","Cas3","Cassiope",1996,164,1996-06-12,0,0,0,0,0,3,-1.36826331467159,1.87214449827609
"449","Cas3","Cassiope",1996,169,1996-06-17,0,0,0,0,0,3,-1.15130363369976,1.32550005697028
"450","Cas3","Cassiope",1996,176,1996-06-24,2,0,0,0,2,3,-0.8475600803392,0.718358089784592
"451","Cas3","Cassiope",1996,183,1996-07-01,100,0,0,0,100,3,-0.543816526978638,0.295736415015108
"452","Cas3","Cassiope",1996,190,1996-07-08,120,100,0,100,120,3,-0.240072973618076,0.0576350326618254
"453","Cas3","Cassiope",1996,197,1996-07-15,0,100,0,100,0,3,0.0636705797424863,0.00405394272474431
"454","Cas3","Cassiope",1996,204,1996-07-22,0,116,122,116,122,3,0.367414133103049,0.134993145203865
"455","Cas3","Cassiope",1996,211,1996-07-29,0,1,99,1,99,3,0.671157686463611,0.450452640099187
"456","Cas3","Cassiope",1996,218,1996-08-05,0,0,100,0,100,3,0.974901239824173,0.95043242741071
"457","Cas3","Cassiope",1997,175,1997-06-24,0,0,0,0,0,3,-0.890952016533566,0.793795495765229
"458","Cas3","Cassiope",1997,182,1997-07-01,78,0,0,0,78,3,-0.587208463173004,0.344813779222001
"459","Cas3","Cassiope",1997,189,1997-07-08,200,0,0,0,200,3,-0.283464909812442,0.0803523550949758
"460","Cas3","Cassiope",1997,196,1997-07-15,193,41,0,41,193,3,0.0202786435481203,0.000411223384151721
"461","Cas3","Cassiope",1997,203,1997-07-22,9,201,0,201,9,3,0.324022196908683,0.104990384089529
"462","Cas3","Cassiope",1997,210,1997-07-29,0,166,62,166,62,3,0.627765750269245,0.394089837211108
"463","Cas3","Cassiope",1997,217,1997-08-05,0,43,197,43,197,3,0.931509303629807,0.867709582748888
"464","Cas3","Cassiope",1997,224,1997-08-12,0,0,400,0,400,3,1.23525285699037,1.52584962070287
"465","Cas3","Cassiope",2001,169,2001-06-18,0,0,0,0,0,3,-1.15130363369976,1.32550005697028
"466","Cas3","Cassiope",2001,175,2001-06-24,0,0,0,0,0,3,-0.890952016533566,0.793795495765229
"467","Cas3","Cassiope",2001,182,2001-07-01,33,0,0,0,33,3,-0.587208463173004,0.344813779222001
"468","Cas3","Cassiope",2001,189,2001-07-08,174,26,0,26,174,3,-0.283464909812442,0.0803523550949758
